TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"7484703","Sorcery Contested Realm","Alpha","Holy Ground","","","Exceptional","Heavily Played","","","","","","0","",""
"7484704","Sorcery Contested Realm","Alpha","Holy Ground","","","Exceptional","Damaged","","","","","","0","",""
"7484705","Sorcery Contested Realm","Alpha","Holy Ground (Foil)","","","Exceptional","Near Mint Foil","","","119.0000","119.0000","","0","",""
"7484706","Sorcery Contested Realm","Alpha","Holy Ground (Foil)","","","Exceptional","Lightly Played Foil","","","","","","0","",""
"7484707","Sorcery Contested Realm","Alpha","Holy Ground (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"7484708","Sorcery Contested Realm","Alpha","Holy Ground (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"7484709","Sorcery Contested Realm","Alpha","Holy Ground (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"7484715","Sorcery Contested Realm","Alpha","Holy Ground (Preconstructed Deck)","","","Exceptional","Near Mint","","","2.3000","0.9900","","0","",""
"7484716","Sorcery Contested Realm","Alpha","Holy Ground (Preconstructed Deck)","","","Exceptional","Lightly Played","","","","","","0","",""
"7484717","Sorcery Contested Realm","Alpha","Holy Ground (Preconstructed Deck)","","","Exceptional","Moderately Played","","","","","","0","",""
"7484718","Sorcery Contested Realm","Alpha","Holy Ground (Preconstructed Deck)","","","Exceptional","Heavily Played","","","","","","0","",""
"7484719","Sorcery Contested Realm","Alpha","Holy Ground (Preconstructed Deck)","","","Exceptional","Damaged","","","","","","0","",""
"7484765","Sorcery Contested Realm","Alpha","Hounds of Ondaros","","","Elite","Near Mint","2.55","","3.2100","1.9000","","0","",""
"7484766","Sorcery Contested Realm","Alpha","Hounds of Ondaros","","","Elite","Lightly Played","","","7.9900","3.0000","","0","",""
"7484767","Sorcery Contested Realm","Alpha","Hounds of Ondaros","","","Elite","Moderately Played","","","","","","0","",""
"7484768","Sorcery Contested Realm","Alpha","Hounds of Ondaros","","","Elite","Heavily Played","","","","","","0","",""
"7484769","Sorcery Contested Realm","Alpha","Hounds of Ondaros","","","Elite","Damaged","","","","","","0","",""
"7484770","Sorcery Contested Realm","Alpha","Hounds of Ondaros (Foil)","","","Elite","Near Mint Foil","57.49","","56.3400","47.3500","","0","",""
"7484771","Sorcery Contested Realm","Alpha","Hounds of Ondaros (Foil)","","","Elite","Lightly Played Foil","","","","","","0","",""
"7484772","Sorcery Contested Realm","Alpha","Hounds of Ondaros (Foil)","","","Elite","Moderately Played Foil","","","","","","0","",""
"7484773","Sorcery Contested Realm","Alpha","Hounds of Ondaros (Foil)","","","Elite","Heavily Played Foil","","","","","","0","",""
"7484774","Sorcery Contested Realm","Alpha","Hounds of Ondaros (Foil)","","","Elite","Damaged Foil","","","","","","0","",""
"7484775","Sorcery Contested Realm","Alpha","House Arn Bannerman","","","Exceptional","Near Mint","0.34","","1.6100","0.3000","","0","",""
"7484776","Sorcery Contested Realm","Alpha","House Arn Bannerman","","","Exceptional","Lightly Played","","","","","","0","",""
"7484777","Sorcery Contested Realm","Alpha","House Arn Bannerman","","","Exceptional","Moderately Played","","","","","","0","",""
"7484778","Sorcery Contested Realm","Alpha","House Arn Bannerman","","","Exceptional","Heavily Played","","","","","","0","",""
"7484779","Sorcery Contested Realm","Alpha","House Arn Bannerman","","","Exceptional","Damaged","","","","","","0","",""
"7484780","Sorcery Contested Realm","Alpha","House Arn Bannerman (Foil)","","","Exceptional","Near Mint Foil","","","15.0000","15.0000","","0","",""
"7484781","Sorcery Contested Realm","Alpha","House Arn Bannerman (Foil)","","","Exceptional","Lightly Played Foil","","","","","","0","",""
"7484782","Sorcery Contested Realm","Alpha","House Arn Bannerman (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"7484783","Sorcery Contested Realm","Alpha","House Arn Bannerman (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"7484784","Sorcery Contested Realm","Alpha","House Arn Bannerman (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"7484790","Sorcery Contested Realm","Alpha","House Arn Bannerman (Preconstructed Deck)","","","Exceptional","Near Mint","","","2.3000","0.9900","","0","",""
"7484791","Sorcery Contested Realm","Alpha","House Arn Bannerman (Preconstructed Deck)","","","Exceptional","Lightly Played","","","","","","0","",""
"7484792","Sorcery Contested Realm","Alpha","House Arn Bannerman (Preconstructed Deck)","","","Exceptional","Moderately Played","","","","","","0","",""
"7484793","Sorcery Contested Realm","Alpha","House Arn Bannerman (Preconstructed Deck)","","","Exceptional","Heavily Played","","","","","","0","",""
"7484794","Sorcery Contested Realm","Alpha","House Arn Bannerman (Preconstructed Deck)","","","Exceptional","Damaged","","","","","","0","",""
"7484815","Sorcery Contested Realm","Alpha","Humble Village","","","Ordinary","Near Mint","0.20","","1.4100","0.1000","","0","",""
"7484816","Sorcery Contested Realm","Alpha","Humble Village","","","Ordinary","Lightly Played","","","","","","0","",""
"7484817","Sorcery Contested Realm","Alpha","Humble Village","","","Ordinary","Moderately Played","","","","","","0","",""
"7484818","Sorcery Contested Realm","Alpha","Humble Village","","","Ordinary","Heavily Played","","","","","","0","",""
"7484819","Sorcery Contested Realm","Alpha","Humble Village","","","Ordinary","Damaged","","","","","","0","",""
"7484820","Sorcery Contested Realm","Alpha","Humble Village (Foil)","","","Ordinary","Near Mint Foil","14.58","","13.9900","13.9900","","0","",""
"7484821","Sorcery Contested Realm","Alpha","Humble Village (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"7484822","Sorcery Contested Realm","Alpha","Humble Village (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"7484823","Sorcery Contested Realm","Alpha","Humble Village (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"7484824","Sorcery Contested Realm","Alpha","Humble Village (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"7484835","Sorcery Contested Realm","Alpha","Humble Village (Preconstructed Deck)","","","Ordinary","Near Mint","","","2.8100","1.5000","","0","",""
"7484836","Sorcery Contested Realm","Alpha","Humble Village (Preconstructed Deck)","","","Ordinary","Lightly Played","","","","","","0","",""
"7484837","Sorcery Contested Realm","Alpha","Humble Village (Preconstructed Deck)","","","Ordinary","Moderately Played","","","","","","0","",""
"7484838","Sorcery Contested Realm","Alpha","Humble Village (Preconstructed Deck)","","","Ordinary","Heavily Played","","","","","","0","",""
"7484839","Sorcery Contested Realm","Alpha","Humble Village (Preconstructed Deck)","","","Ordinary","Damaged","","","","","","0","",""
"7484840","Sorcery Contested Realm","Alpha","Ice Lance","","","Ordinary","Near Mint","0.16","","1.3700","0.0600","","0","",""
"7484841","Sorcery Contested Realm","Alpha","Ice Lance","","","Ordinary","Lightly Played","","","","","","0","",""
"7484842","Sorcery Contested Realm","Alpha","Ice Lance","","","Ordinary","Moderately Played","","","","","","0","",""
"7484843","Sorcery Contested Realm","Alpha","Ice Lance","","","Ordinary","Heavily Played","","","","","","0","",""
"7484844","Sorcery Contested Realm","Alpha","Ice Lance","","","Ordinary","Damaged","","","","","","0","",""
"7484845","Sorcery Contested Realm","Alpha","Ice Lance (Foil)","","","Ordinary","Near Mint Foil","5.62","","9.9900","9.0000","","0","",""
"7484846","Sorcery Contested Realm","Alpha","Ice Lance (Foil)","","","Ordinary","Lightly Played Foil","","","30.0000","30.0000","","0","",""
"7484847","Sorcery Contested Realm","Alpha","Ice Lance (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"7484853","Sorcery Contested Realm","Alpha","Ice Lance (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"7484854","Sorcery Contested Realm","Alpha","Ice Lance (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"7484855","Sorcery Contested Realm","Alpha","Ice Lance (Preconstructed Deck)","","","Ordinary","Near Mint","","","3.3000","1.9900","","0","",""
"7484856","Sorcery Contested Realm","Alpha","Ice Lance (Preconstructed Deck)","","","Ordinary","Lightly Played","","","4.3000","2.9900","","0","",""
"7484857","Sorcery Contested Realm","Alpha","Ice Lance (Preconstructed Deck)","","","Ordinary","Moderately Played","","","","","","0","",""
"7484858","Sorcery Contested Realm","Alpha","Ice Lance (Preconstructed Deck)","","","Ordinary","Heavily Played","","","","","","0","",""
"7484859","Sorcery Contested Realm","Alpha","Ice Lance (Preconstructed Deck)","","","Ordinary","Damaged","","","","","","0","",""
"7484870","Sorcery Contested Realm","Alpha","Iceberg","","","Exceptional","Near Mint","0.40","","1.6600","0.3500","","0","",""
"7484871","Sorcery Contested Realm","Alpha","Iceberg","","","Exceptional","Lightly Played","","","5.7200","5.7200","","0","",""
"7484872","Sorcery Contested Realm","Alpha","Iceberg","","","Exceptional","Moderately Played","","","","","","0","",""
"7484873","Sorcery Contested Realm","Alpha","Iceberg","","","Exceptional","Heavily Played","","","","","","0","",""
"7484874","Sorcery Contested Realm","Alpha","Iceberg","","","Exceptional","Damaged","","","","","","0","",""
"7484875","Sorcery Contested Realm","Alpha","Iceberg (Foil)","","","Exceptional","Near Mint Foil","14.50","","14.5000","14.5000","","0","",""
"7484876","Sorcery Contested Realm","Alpha","Iceberg (Foil)","","","Exceptional","Lightly Played Foil","","","","","","0","",""
"7484877","Sorcery Contested Realm","Alpha","Iceberg (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"7484878","Sorcery Contested Realm","Alpha","Iceberg (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"7484879","Sorcery Contested Realm","Alpha","Iceberg (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"7484890","Sorcery Contested Realm","Alpha","Immolation","","","Unique","Near Mint","13.28","","22.2400","21.2500","","0","",""
"7484891","Sorcery Contested Realm","Alpha","Immolation","","","Unique","Lightly Played","","","","","","0","",""
"7484892","Sorcery Contested Realm","Alpha","Immolation","","","Unique","Moderately Played","","","","","","0","",""
"7484893","Sorcery Contested Realm","Alpha","Immolation","","","Unique","Heavily Played","","","","","","0","",""
"7484894","Sorcery Contested Realm","Alpha","Immolation","","","Unique","Damaged","","","","","","0","",""
"7484895","Sorcery Contested Realm","Alpha","Immolation (Foil)","","","Unique","Near Mint Foil","","","298.9800","289.9900","","0","",""
"7484896","Sorcery Contested Realm","Alpha","Immolation (Foil)","","","Unique","Lightly Played Foil","","","","","","0","",""
"7484897","Sorcery Contested Realm","Alpha","Immolation (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"7484898","Sorcery Contested Realm","Alpha","Immolation (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"7484899","Sorcery Contested Realm","Alpha","Immolation (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"7484905","Sorcery Contested Realm","Alpha","Imperial Road","","","Elite","Near Mint","1.63","","2.8700","1.5600","","0","",""
"7484906","Sorcery Contested Realm","Alpha","Imperial Road","","","Elite","Lightly Played","","","7.5400","1.5500","","0","",""
"7484907","Sorcery Contested Realm","Alpha","Imperial Road","","","Elite","Moderately Played","","","","","","0","",""
"7484908","Sorcery Contested Realm","Alpha","Imperial Road","","","Elite","Heavily Played","","","","","","0","",""
"7484909","Sorcery Contested Realm","Alpha","Imperial Road","","","Elite","Damaged","","","","","","0","",""
"7484915","Sorcery Contested Realm","Alpha","Imperial Road (Foil)","","","Elite","Near Mint Foil","","","75.0000","75.0000","","0","",""
"7484916","Sorcery Contested Realm","Alpha","Imperial Road (Foil)","","","Elite","Lightly Played Foil","","","","","","0","",""
"7484917","Sorcery Contested Realm","Alpha","Imperial Road (Foil)","","","Elite","Moderately Played Foil","","","","","","0","",""
"7484918","Sorcery Contested Realm","Alpha","Imperial Road (Foil)","","","Elite","Heavily Played Foil","","","","","","0","",""
"7484919","Sorcery Contested Realm","Alpha","Imperial Road (Foil)","","","Elite","Damaged Foil","","","","","","0","",""
"7484920","Sorcery Contested Realm","Alpha","Incinerate","","","Ordinary","Near Mint","0.07","","1.3600","0.0500","","0","",""
"7484921","Sorcery Contested Realm","Alpha","Incinerate","","","Ordinary","Lightly Played","","","","","","0","",""
"7484922","Sorcery Contested Realm","Alpha","Incinerate","","","Ordinary","Moderately Played","","","","","","0","",""
"7484923","Sorcery Contested Realm","Alpha","Incinerate","","","Ordinary","Heavily Played","","","","","","0","",""
"7484924","Sorcery Contested Realm","Alpha","Incinerate","","","Ordinary","Damaged","","","","","","0","",""
"7484925","Sorcery Contested Realm","Alpha","Incinerate (Foil)","","","Ordinary","Near Mint Foil","12.79","","10.9900","10.9900","","0","",""
"7484926","Sorcery Contested Realm","Alpha","Incinerate (Foil)","","","Ordinary","Lightly Played Foil","","","20.9900","16.0000","","0","",""
"7484927","Sorcery Contested Realm","Alpha","Incinerate (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"7484928","Sorcery Contested Realm","Alpha","Incinerate (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"7484929","Sorcery Contested Realm","Alpha","Incinerate (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"7484940","Sorcery Contested Realm","Alpha","Incinerate (Preconstructed Deck)","","","Ordinary","Near Mint","","","4.3000","2.9900","","0","",""
"7484941","Sorcery Contested Realm","Alpha","Incinerate (Preconstructed Deck)","","","Ordinary","Lightly Played","","","","","","0","",""
"7484942","Sorcery Contested Realm","Alpha","Incinerate (Preconstructed Deck)","","","Ordinary","Moderately Played","","","","","","0","",""
"7484943","Sorcery Contested Realm","Alpha","Incinerate (Preconstructed Deck)","","","Ordinary","Heavily Played","","","","","","0","",""
"7484944","Sorcery Contested Realm","Alpha","Incinerate (Preconstructed Deck)","","","Ordinary","Damaged","","","","","","0","",""
"7484740","Sorcery Contested Realm","Alpha","Infernal Legion","","","Elite","Near Mint","0.80","","1.9000","0.5900","","0","",""
"7484741","Sorcery Contested Realm","Alpha","Infernal Legion","","","Elite","Lightly Played","","","6.7900","0.8000","","0","",""
"7484742","Sorcery Contested Realm","Alpha","Infernal Legion","","","Elite","Moderately Played","","","","","","0","",""
"7484743","Sorcery Contested Realm","Alpha","Infernal Legion","","","Elite","Heavily Played","","","","","","0","",""
"7484744","Sorcery Contested Realm","Alpha","Infernal Legion","","","Elite","Damaged","","","","","","0","",""
"7484750","Sorcery Contested Realm","Alpha","Infernal Legion (Foil)","","","Elite","Near Mint Foil","220.00","","245.3100","244.0000","","0","",""
"7484751","Sorcery Contested Realm","Alpha","Infernal Legion (Foil)","","","Elite","Lightly Played Foil","","","","","","0","",""
